"pathway","pval","padj","ES","NES","nMoreExtreme","size","leadingEdge"
"CC_focal_adhesion%0005925",0.0015552099533437,0.0340005483959419,0.576216242220334,1.92330114676141,0,174,"GSN;ACTG1;ARHGEF7;LCP1;ACTB;ACTN4;CFL1;PARVB;PIP5K1C;GIT1;ACTN1;GAK;ATP6V0A2;PARVG;LASP1;VASP;PXN;DAG1;MSN;EZR;ITGAV;KEAP1;PTPRC;ZYX;ILK;TES;IQGAP1;TNS3;RSU1;MAPK3;SH3KBP1;FLII;NRP1;PTK2;ABCB4;HCK;SRP68;CAV2;NME2;TLN1;FBLIM1;RDX;DCTN4;ITGB1;LPXN;MYH9;MAPRE1;ENAH;CLASP1;ITGB2;REXO2;FLRT2;ITGA5"
"CC_midbody%0030496",0.0015625,0.0340005483959419,0.520170577486349,1.71617986922281,0,164,"KIF20A;PLK1;INCENP;NUDC;SPAG5;RACGAP1;STX2;ECT2;RCC2;CIT;TTLL12;KIF4;KIF23;CDK1;GNAI2;PRC1;SHCBP1;KIF14;KEAP1;URB2;IQGAP1;AURKB;ANLN;CEP55;CDCA8;DDX11;MARK4;DNM2;MBD5;FIRRM;RDX;ANKRD54;TTC28;PITPNM1;BIRC5"
"CC_vesicle_membrane%0012506",0.0036697247706422,0.0340005483959419,0.717177616265343,1.79816554868892,1,30,"ANXA5;GIPC1;WAS;GBP2B;ANXA1;ANXA4;DGKQ;CLCN3"
"CC_cortical_actin_cytoskeleton%0030864",0.00169491525423729,0.0340005483959419,0.761081948042605,2.08887599139533,0,47,"GSN;ACTN4;WDR1;HCLS1;CAP1;CFL1;MYO1F;FLOT2;ACTN1;LASP1;IQGAP1;LANCL2"
"CC_condensed_nuclear_chromosome%0000794",0.003584229390681,0.0340005483959419,0.663461945667987,1.71794984898708,1,37,"NCAPD2;NCAPH2;RCC1;ADD3;NCAPH;TUBG1;NCAPD3;BRCA1;RPA1;SMC2"
"CC_ruffle%0001726",0.00321543408360129,0.0340005483959419,0.603664862908882,1.84254284710392,1,92,"GSN;ARHGEF7;LCP1;CAPG;FGD1;S100A11;CIT;ACTN1;RASA1;WIPF1;KNSTRN;EZR;RINL;IQGAP1;MYO9B;GNAS;NOTCH1;SCIMP;CLIP1;NME2;TLN1;ARAP3;RDX;DBNL;ALS2;MYADM;CYFIP1;MYH9;MKLN1;SNX5;CSPG4;SNX9;PLCG1"
"CC_cell-cell_junction%0005911",0.00156985871271586,0.0340005483959419,0.565737600418716,1.84783367104189,0,153,"ACTG1;ACTB;ACTN4;WDR1;CFL1;AKT1;CADM1;WAS;IQGAP3;STX2;ECT2;ACTN1;SCRIB;CTNNA1;PXN;DAG1;ADD3;PLEKHG5;PTPN6;MPP2;DEF6;ILK;IQGAP1;VAV1;CDC42BPA;CSK;SH3KBP1;CADM3"
"CC_lysosomal_lumen%0043202",0.00216919739696312,0.0340005483959419,-0.736420134020679,-1.81468111734728,0,21,"LGMN;SCARB2;HEXB;HEXA;NEU1"
"CC_cytosolic_ribosome%0022626",0.00261780104712042,0.0340005483959419,-0.661317311342354,-2.20684393730061,0,94,"RPL12;RPL22;RPL39;RPL17;RPL31;RPS27A;RPL35A;RPS12;RPL27A;RPS20;RPS24;RPL7;REPIN1;PELO;RPS19;RPS23;RPS7;RPL32;RPS17;RPL13A;RPL30;RPS15A;RPL3;RPS8;RPL18A;RPS25;RPL23A;RPL11;RPS6;RPS3;RPL27;RPLP0;RPL32L;RPS18;RPL36AL;RPL5;ZFP598;RPS3A1;RPL4;RPSA;RPL36;RPL19;FAU;RPLP1;RPS9"
"CC_cytosolic_large_ribosomal_subunit%0022625",0.00251889168765743,0.0340005483959419,-0.676731337571915,-1.99834249271342,0,51,"RPL12;RPL22;RPL39;RPL17;RPL31;RPL35A;RPS12;RPL27A;RPL7;RPL32;RPL13A;RPL30;RPL3;RPL18A;RPL23A;RPL11;RPL27;RPLP0;RPL32L;RPL36AL;RPL5;RPL4;RPL36;RPL19;RPLP1;RPLP2;RPL26"
"CC_actin_filament%0005884",0.00161550888529887,0.0340005483959419,0.697841545408859,2.08421874819294,0,78,"ACTG1;LCP1;ACTB;TPM3;HCLS1;RAC2;WAS;GAS2L1;ACTN1;INPP5D;RAC1;WIPF1;EZR;DIAPH1;KEAP1;VPS16;PLS1;DIAPH2;MYO9B;ANXA1;DIAPH3;HCK;YES1;ABI2;DBNL;FLNA"
"CC_brush_border%0005903",0.00329489291598023,0.0340005483959419,0.683415185491451,1.91694381804943,1,52,"CORO2A;ACTB;GIPC1;CAPZB;ACTN1;ITPR3;ADD3;MYO1D;EZR;DIAPH1;SLC38A2;PLS1;FLII"
"CC_mitotic_spindle_pole%0097431",0.00174825174825175,0.0340005483959419,0.671109919806087,1.77974875862347,0,40,"ARHGEF7;PLK1;MAD1L1;GIT1;SPAG5;AURKA;RMDN3;IK;AURKB;EML1"
"CC_nuclear_envelope%0005635",0.00312989045383412,0.0340005483959419,0.497267724831518,1.66168422379499,1,177,"RRM2;RAC2;MTA1;MAD1L1;IPO9;NDC1;POM121;TOR1AIP1;LMNB1;KPNB1;NUP50;ITPR3;CDK2;PTGS1;NUP210;SRSF1;EBP;PGRMC2;PARP1;MNS1;SHISA5;NUP214;TOR2A;CALR;CYBB;NUP133;MAPK3;LBR;SMPD4;RRM1;NUP155;DCTN1;TMPO;CTDNEP1;CLIP1;NUP205;CAV2;TOR1A;NUP160;CSE1L;IFI27L2A"
"CC_stress_fiber%0001725",0.0016260162601626,0.0340005483959419,0.671429946824477,1.98194302130538,0,73,"LCP1;ACTB;ACTN4;TPM3;FHL3;PTPN11;GAS2L1;ACTN1;PXN;ZYX;NEBL;ILK;ASB2;FHOD1;SYNPO;PTK2;MYL12A;CTTNBP2NL;FBLIM1;DCTN4;MPRIP;MYH9;ENAH"
"CC_presynaptic_cytosol%0099523",0.00171526586620926,0.0340005483959419,0.712604292577518,1.90795308561135,0,41,"MARCKSL1;FUS;CTBP2;NCS1;TNK2;PRKCE;ARL6IP5;OGT;PRKCA;PRKCB;STXBP1;ANKS1B;PIAS1;SUMO1"
"CC_lamellipodium%0030027",0.0015600624024961,0.0340005483959419,0.607193381054172,1.99217677715095,0,158,"GSN;ARHGEF7;ACTB;CAPG;RAC2;FGD1;CFL1;PARVB;GIT1;SH3BP1;CAPZB;FLOT2;STX2;CORO1C;PEAR1;SCRIB;VASP;CTNNA1;PXN;DAG1;DYNLT1F;RAC1;PLEKHG5;SH3RF1;SCYL3;SRGAP2;ILK;P4HB;INPPL1;CDC42BPA;IGF2BP1;MYO9B;NOTCH1;DNM2;CTNNB1;PTK2;RUFY3;ACTR2;NME2;ABI1;CTTNBP2NL;ARAP3;RDX;ABI2;DBNL;ARPC3;ALS2;ITGB1;CYFIP1;MYH9;ENAH"
"CC_respiratory_chain_complex_I%0045271",0.00240384615384615,0.0340005483959419,-0.638808717871338,-1.85223818796932,0,44,"MT-ND1;MT-ND2;MT-ND5;MT-ND4;NDUFB3;NDUFS6;MT-ND3;NDUFA13;NDUFB4;NDUFA5;NDUFA1;NDUFS3;NDUFB8;NDUFS8;NDUFA6;NDUFB6;MT-ND6;NDUFS5;NDUFS4;NDUFB10"
"CC_ribosome%0005840",0.00261780104712042,0.0340005483959419,-0.637065296905784,-2.12850322229801,0,95,"RPL12;RPL22;RPL22L1;RPL17;RPL31;RPS27A;RPL35A;RPS12;RPL27A;RPS20;RPS24;RPL7;RPS19;RPS23;RPS7;RPL32;RPS17;RPL13A;RPL30;RPS15A;RPL3;RPL18A;RPS25;RPL23A;RPS6;RPS3;RPL27;FXR1;RPS18;PSMA6;RPS28;RPL5;RPS3A1;RPL4;RPSA;RPL36;RPLP1;RPS9;RPLP2;RSL24D1;RPL26;RPL24;RPS29;RPS21;MRPS7;RPL13;RPL9;RPS11;RPL34;OAS1B;EEF1A1"
"CC_small-subunit_processome%0032040",0.00259067357512953,0.0340005483959419,-0.583095752101145,-1.81873997490506,0,67,"FCF1;NOP58;RPS27A;WDR75;RPS12;RPS24;KRR1;RPS19;RPS23;UTP23;RPS7;RPS17;RPS15A;UTP18;RPS8;RPS6;UTP15;RCL1;RPS28;PNO1;RPS3A1;RPS9;EMG1;UTP14A;UTP3;DNTTIP2;DCAF13;MPHOSPH10;NGDN;RPS11"
"CC_cyclin-dependent_protein_kinase_holoenzyme_complex%0000307",0.00180505415162455,0.0340005483959419,0.763276329870191,1.96859633202134,0,35,"CCNA2;CCNF;CCNB2;CDKN1A;CCND3;CCNI;CDK1;CCNE1;CDK2"
"CC_calyx_of_Held%0044305",0.00383877159309021,0.0340005483959419,0.807040420512505,1.82166609410064,1,18,"ACTG1;ACTB;GIT1;NCS1;GIT2;PRKCA;CALM1;PRKCB"
"CC_cytosolic_small_ribosomal_subunit%0022627",0.00226244343891403,0.0340005483959419,-0.671768058346187,-1.91758965967139,0,39,"RPS27A;RPS12;RPS20;RPS24;RPS19;RPS23;RPS7;RPS17;RPS15A;RPS8;RPS25;MCTS1;RPS6;RPS3;RPS18;RPS28;RPS3A1;EIF2A;RPSA;FAU;RPS9;DHX29"
"CC_NuA4_histone_acetyltransferase_complex%0035267",0.0037593984962406,0.0340005483959419,0.745240629877281,1.77041834627762,1,23,"ACTG1;ACTB;MSL3"
"CC_cortical_cytoskeleton%0030863",0.0037037037037037,0.0340005483959419,0.735555652665053,1.76833773513679,1,24,"ACTB;ACTN4;TPM3;CAPZB;ACTN1;INPP5D;EPB41;ANK1"
"CC_spindle_pole%0000922",0.0046875,0.0373194221508828,0.544200069771725,1.72350265613647,2,114,"PLK1;MAD1L1;FRY;TACC3;TPX2;CKAP2L;ODF2;KIF11;KNSTRN;KNTC1;AURKA;CCNB1;PRC1;POC1A;CEP104;CDC25B;PMF1;TUBG1;INPPL1;AURKB;POC1B;IKBKG;MAPK14;DDX11;CEP128;KATNAL1;CALM1;CTNNB1;DIAPH3;DCTN1;FAM110A;TUBGCP5;CKAP5;DCTN4"
"CC_Z_disc%0030018",0.00475435816164818,0.0373194221508828,0.550848587800152,1.68366333816206,2,89,"ACTN4;FHL3;ANXA5;ALDOA;PARVB;CAPZB;ACTN1;RYR1;PSEN2;NEBL;BAG3;ASB2;SCN3B;ANK1;RTN2;SYNPO;CTNNB1;MYL12A;FLNA;SRI;KRT8"
"CC_cell_cortex%0005938",0.00477707006369427,0.0373194221508828,0.513762277797451,1.65612646988285,2,138,"ARHGEF7;GIPC1;IQGAP3;ECT2;MELK;FRY;CORO1C;PXN;RAC1;RYR1;ADD3;MYO1D;EZR;EPB41;PFN1;ILK;IQGAP1;CRIP2;ANLN;ARHGAP33;MYO9B;ENO1B;CTNNB1;DCTN1;PTK2;CLIP1;FAM110A;MYL12A;ACTR2;BIN2;DCTN4;ARC;DBNL;FLNA;MYH9;CLASP1;ACTR1A;MKLN1;PSEN1"
"CC_vesicle%0031982",0.0048,0.0373194221508828,0.581586831903015,1.79745692582136,2,98,"SPP1;IL1RN;AKT1;FLOT2;GAK;CORO1C;KCNN4;RAB3B;RYR1;RIN3;ARHGEF2;GRN;GGTA1;COMT;SLC24A4;STX8;CST3;IL1B;CASK;PRRT2;STX12;ALS2;TSPAN4;MVB12B;KLC1;SRI"
"CC_myelin_sheath%0043209",0.00481540930979133,0.0373194221508828,0.51752081975689,1.66437853156441,2,139,"CAR2;GSN;ACTG1;ACTB;WDR1;ALDOA;GOT2;PKM;SLC25A4;HSPD1;TUBA1B;GNB2;EHD1;MYO1D;SLC25A5;MSN;EZR;ATP1B1;STIP1;DLST;CALM1;SLC25A12;IGSF8;SOD2;NSF;VDAC1;NME2;RDX;TKT;COX6A1;NEFH;GNB1;STXBP1;CLDN11;ACTR1A;ATP1A3;ATP6V1A"
"CC_mitochondrial_large_ribosomal_subunit%0005762",0.00503778337531486,0.0380905572279904,-0.552314159416427,-1.67943290631295,1,55,"MRPS30;MRPL47;MRPL1;MRPL42;MRPL39;MRPL36;MRPL11;MRPL41;MRPL24;MRPL53;MRPL19;MRPS18A;MRPL33;MRPL38;MRPL14;MRPL51;MRPL23;MRPL35;MRPL9;MRPL13;NSUN4;MRPL32"
"RA_Extracellular_matrix_organization%R-MMU-1474244",0.00165016501650165,0.0412708600770218,0.600569990561676,1.8905801455417,0,110,"SPP1;TNC;TGFB1;MMP13;CD44;MMP10;ICAM1;ITGAX;DMP1;EMILIN2;LTBP3;ADAM8;PRKCA;P4HB;CAPN1;CAPNS1;ADAM10"
"RA_The_citric_acid_(TCA)_cycle_and_respiratory_electron_transport%R-MMU-1428517",0.00258397932816537,0.0412708600770218,-0.442774389531235,-1.52383340423148,0,122,"MT-CO2;MT-ND2;MT-CO1;COX7A2L;MT-CO3;NDUFB3;COQ10B;NDUFS6;MT-ND3;NDUFA13;NDUFAF4;NDUFB4;NDUFA5;NDUFAF3;CYCS;NDUFA1;PDHA1;ACAD9;NDUFAF5;COX7B;D2HGDH;NDUFS3;UQCR11;NDUFAF7;NDUFB8;NDUFS8;NDUFA6;NDUFB6;PDHB;ME1;NUBPL;UQCR10;SUCLA2;COX18;NDUFS5;COX11;PDP2;NDUFS4;NDUFB10;IDH3G"
"RA_Respiratory_electron_transport,_ATP_synthesis_by_chemiosmotic_coupling,_and_heat_production_by_uncoupling_proteins.%R-MMU-163200",0.0024390243902439,0.0412708600770218,-0.544821337146665,-1.789118572156,0,88,"MT-CO2;MT-ND2;MT-CO1;COX7A2L;MT-CO3;NDUFB3;COQ10B;NDUFS6;MT-ND3;NDUFA13;NDUFAF4;NDUFB4;NDUFA5;NDUFAF3;CYCS;NDUFA1;ACAD9;NDUFAF5;COX7B;NDUFS3;UQCR11;NDUFAF7;NDUFB8;NDUFS8;NDUFA6;NDUFB6;NUBPL"
"RA_Respiratory_electron_transport%R-MMU-611105",0.00240384615384615,0.0412708600770218,-0.580464445308564,-1.90124257162089,0,85,"MT-CO2;MT-ND2;MT-CO1;COX7A2L;MT-CO3;NDUFB3;COQ10B;NDUFS6;MT-ND3;NDUFA13;NDUFAF4;NDUFB4;NDUFA5;NDUFAF3;CYCS;NDUFA1;ACAD9;NDUFAF5;COX7B;NDUFS3;UQCR11;NDUFAF7;NDUFB8;NDUFS8;NDUFA6;NDUFB6;NUBPL;UQCR10;COX18;NDUFS5;COX11;NDUFS4;NDUFB10"
"RA_Complex_I_biogenesis%R-MMU-6799198",0.00234192037470726,0.0412708600770218,-0.631810174812526,-1.89438033078605,0,50,"MT-ND2;NDUFB3;NDUFS6;MT-ND3;NDUFA13;NDUFAF4;NDUFB4;NDUFA5;NDUFAF3;NDUFA1;ACAD9;NDUFAF5;NDUFS3;NDUFAF7;NDUFB8;NDUFS8;NDUFA6;NDUFB6;NUBPL"
"RA_L13a-mediated_translational_silencing_of_Ceruloplasmin_expression%R-MMU-156827",0.00248138957816377,0.0412708600770218,-0.658035032979752,-2.18181490379318,0,96,"RPL12;RPL22;RPL22L1;RPL39;RPL31;RPL35A;RPS12;RPL27A;RPS20;RPS24;RPL7;EIF3E;RPS19;RPS23;EIF2S2;RPS7;RPL32;RPS17;UBB;RPL13A;RPL30;RPS15A;RPL3;RPS8;RPL18A;EIF2S1;RPS25;EIF3F;RPL23A;RPL11;RPS6;RPS3;RPL27;RPLP0;RPS18;EIF4A2;RPS28;RPL5;RPL4;RPSA;RPL19;RPLP1;RPS9;RPLP2;RPL26;EIF3G;EIF1AX"
"RA_Eukaryotic_Translation_Initiation%R-MMU-72613",0.00251889168765743,0.0412708600770218,-0.661005987818121,-2.2320304024236,0,104,"RPL12;RPL22;RPL22L1;RPL39;RPL31;RPL35A;RPS12;RPL27A;RPS20;RPS24;EIF2B4;RPL7;EIF3E;EIF4EBP1;RPS19;RPS23;EIF2S2;RPS7;RPL32;RPS17;UBB;RPL13A;RPL30;RPS15A;RPL3;RPS8;RPL18A;EIF2S1;RPS25;EIF3F;RPL23A;RPL11;RPS6;RPS3;RPL27;RPLP0;RPS18;EIF4A2;RPS28;RPL5;RPL4;RPSA;RPL19;RPLP1;RPS9;RPLP2;RPL26;EIF3G;EIF1AX;RPL24;RPS29;RPS21;RPL13;RPL9;EIF3I;RPS11;EIF2B3;RPL34"
"RA_Activation_of_the_mRNA_upon_binding_of_the_cap-binding_complex_and_eIFs,_and_subsequent_binding_to_43S%R-MMU-72662",0.00236406619385343,0.0412708600770218,-0.602010396910017,-1.83915900839102,0,56,"RPS12;RPS20;RPS24;EIF3E;EIF4EBP1;RPS19;RPS23;EIF2S2;RPS7;RPS17;RPS15A;RPS8;EIF2S1;RPS25;EIF3F;RPS6;RPS3;RPS18;EIF4A2;RPS28;RPSA;RPS9;EIF3G;EIF1AX;RPS29;RPS21;EIF3I;RPS11;EIF3M;EIF3L"
"RA_Formation_of_a_pool_of_free_40S_subunits%R-MMU-72689",0.00239808153477218,0.0412708600770218,-0.687052256552722,-2.26050059248697,0,86,"RPL12;RPL22;RPL22L1;RPL39;RPL31;RPL35A;RPS12;RPL27A;RPS20;RPS24;RPL7;EIF3E;RPS19;RPS23;RPS7;RPL32;RPS17;UBB;RPL13A;RPL30;RPS15A;RPL3;RPS8;RPL18A;RPS25;EIF3F;RPL23A;RPL11;RPS6;RPS3;RPL27;RPLP0;RPS18;RPS28;RPL5;RPL4;RPSA;RPL19;RPLP1;RPS9;RPLP2;RPL26;EIF3G;EIF1AX;RPL24;RPS29;RPS21;RPL13;RPL9;EIF3I;RPS11;RPL34"
"RA_Formation_of_the_ternary_complex,_and_subsequently,_the_43S_complex%R-MMU-72695",0.00231481481481482,0.0412708600770218,-0.647650569469037,-1.93391684165814,0,48,"RPS12;RPS20;RPS24;EIF3E;RPS19;RPS23;EIF2S2;RPS7;RPS17;RPS15A;RPS8;EIF2S1;RPS25;EIF3F;RPS6;RPS3;RPS18;RPS28;RPSA;RPS9;EIF3G;EIF1AX;RPS29;RPS21;EIF3I;RPS11;EIF3M;EIF3L"
"RA_GTP_hydrolysis_and_joining_of_the_60S_ribosomal_subunit%R-MMU-72706",0.00251889168765743,0.0412708600770218,-0.657920773040924,-2.18546730558128,0,97,"RPL12;RPL22;RPL22L1;RPL39;RPL31;RPL35A;RPS12;RPL27A;RPS20;RPS24;RPL7;EIF3E;RPS19;RPS23;EIF2S2;RPS7;RPL32;RPS17;UBB;RPL13A;RPL30;RPS15A;RPL3;RPS8;RPL18A;EIF2S1;RPS25;EIF3F;RPL23A;RPL11;RPS6;RPS3;RPL27;RPLP0;RPS18;EIF4A2;RPS28;RPL5;RPL4;RPSA;RPL19;RPLP1;RPS9;RPLP2;RPL26;EIF3G;EIF1AX"
"RA_Cap-dependent_Translation_Initiation%R-MMU-72737",0.00251889168765743,0.0412708600770218,-0.661005987818121,-2.2320304024236,0,104,"RPL12;RPL22;RPL22L1;RPL39;RPL31;RPL35A;RPS12;RPL27A;RPS20;RPS24;EIF2B4;RPL7;EIF3E;EIF4EBP1;RPS19;RPS23;EIF2S2;RPS7;RPL32;RPS17;UBB;RPL13A;RPL30;RPS15A;RPL3;RPS8;RPL18A;EIF2S1;RPS25;EIF3F;RPL23A;RPL11;RPS6;RPS3;RPL27;RPLP0;RPS18;EIF4A2;RPS28;RPL5;RPL4;RPSA;RPL19;RPLP1;RPS9;RPLP2;RPL26;EIF3G;EIF1AX;RPL24;RPS29;RPS21;RPL13;RPL9;EIF3I;RPS11;EIF2B3;RPL34"
"RA_Amplification_of_signal_from_the_kinetochores%R-MMU-141424",0.00171821305841924,0.0412708600770218,0.641318042868538,1.91764193357159,0,81,"PLK1;INCENP;MAD1L1;NUDC;RCC2;NDC80;BUB1B;KIF2C;KNTC1;PMF1;CENPQ;CENPA;SPC25;CENPN;AURKB;NUF2;CENPU;NUP133;CDCA8;NDE1;SKA1;CLIP1;BUB1;CKAP5;NUP160;BUB3;PPP2CB;MAPRE1;DYNLL1;CLASP1;ZWILCH;ERCC6L;SPC24"
"RA_Amplification__of_signal_from_unattached__kinetochores_via_a_MAD2__inhibitory_signal%R-MMU-141444",0.00171821305841924,0.0412708600770218,0.641318042868538,1.91764193357159,0,81,"PLK1;INCENP;MAD1L1;NUDC;RCC2;NDC80;BUB1B;KIF2C;KNTC1;PMF1;CENPQ;CENPA;SPC25;CENPN;AURKB;NUF2;CENPU;NUP133;CDCA8;NDE1;SKA1;CLIP1;BUB1;CKAP5;NUP160;BUB3;PPP2CB;MAPRE1;DYNLL1;CLASP1;ZWILCH;ERCC6L;SPC24"
"RA_SRP-dependent_cotranslational_protein_targeting_to_membrane%R-MMU-1799339",0.00244498777506113,0.0412708600770218,-0.703055439422925,-2.24313036099979,0,75,"RPL12;RPL22;RPL22L1;RPL39;RPL31;RPL35A;RPS12;RPL27A;RPS20;RPS24;RPL7;RPS19;RPS23;RPS7;RPL32;RPS17;UBB;RPL13A;RPL30;RPS15A;RPL3;RPS8;RPL18A;RPS25;RPL23A;RPL11;RPS6;RPS3;RPL27;RPLP0;RPS18;RPS28;RPL5;RPL4;RPSA;RPL19;RPLP1;RPS9;RPLP2;RPL26;RPL24;RPS29;RPS21;RPL13;RPL9;RPS11;RPL34"
"RA_RHO_GTPase_Effectors%R-MMU-195258",0.00156985871271586,0.0412708600770218,0.624859561550402,2.09212074499749,0,180,"RAC2;NCF1;PLK1;INCENP;ARPC1B;MAD1L1;NUDC;RHOG;TUBB6;IQGAP3;RCC2;CIT;NDC80;BUB1B;CTNNA1;RAC1;KIF2C;WIPF1;NCKAP1L;KNTC1;PRC1;DIAPH1;KIF14;PFN1;PMF1;SRGAP2;CENPQ;CENPA;IQGAP1;SPC25;CENPN;AURKB;CYBB;NUF2;CENPU;NUP133;CDCA8;DIAPH2;NDE1;SKA1;CALM1;CTNNB1;DIAPH3;PTK2;CLIP1;FMNL3;BUB1;YWHAZ;ACTR2;ABI1;CDC25C;CKAP5;ABI2;NUP160;FLNA;PIK3R4;ARPC3;BUB3;SRF;PPP2CB;CYFIP1;MYH9;MAPRE1;RHOC;DYNLL1;CLASP1;ZWILCH;ERCC6L;PAK2;SPC24;RHOQ;ROCK2;CENPT"
"RA_Separation_of_Sister_Chromatids%R-MMU-2467813",0.0016366612111293,0.0412708600770218,0.539732269130293,1.7476478701429,0,137,"PLK1;INCENP;MAD1L1;NUDC;ESPL1;TUBB6;RCC2;UBE2C;NDC80;BUB1B;ANAPC5;UBE2S;KIF2C;KNTC1;PMF1;CENPQ;PSMD9;CENPA;SPC25;CENPN;AURKB;NUF2;CENPU;NUP133;CDCA8;NDE1;ANAPC7;SKA1;CLIP1;BUB1;PSME3;CDC23;CKAP5;ANAPC11;NUP160;BUB3;PPP2CB;MAPRE1;DYNLL1;CLASP1;ANAPC1;ZWILCH;ERCC6L;RAD21;SPC24;CENPT;CDC27;ANAPC2;PPP2R1B"
